City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Weather Description
260,Sorong,ID,2021-07-31 18:06:56,-0.8833,131.25,78.1,89,8,7.7,clear sky
261,Markova,UA,2021-07-31 18:06:57,48.6758,24.4138,65.79,86,48,5.73,scattered clouds
262,Semnan,IR,2021-07-31 18:06:57,35.5729,53.3971,83.88,36,22,5.79,few clouds
263,Sai Buri,TH,2021-07-31 18:06:58,6.7013,101.6168,78.42,82,100,8.84,overcast clouds
264,Colonial Park,US,2021-07-31 18:06:58,40.3006,-76.8097,78.85,51,40,3.0,scattered clouds
265,Mogapi,BW,2021-07-31 18:06:59,-22.323,27.8349,54.91,52,0,6.73,clear sky
266,Kiama,AU,2021-07-31 18:06:59,-34.6833,150.8667,64.26,57,43,8.28,scattered clouds
267,Ichalkaranji,IN,2021-07-31 18:07:00,16.7,74.4667,73.4,82,89,19.01,overcast clouds
268,Amahai,ID,2021-07-31 18:07:00,-3.3333,128.9167,77.07,90,49,2.64,light rain
269,Yei,SS,2021-07-31 18:07:00,4.095,30.6779,68.13,94,98,3.04,overcast clouds
270,Torbay,CA,2021-07-31 18:07:01,47.6666,-52.7314,68.76,80,93,19.35,overcast clouds
271,Edd,ER,2021-07-31 18:07:03,13.9297,41.6925,89.2,69,84,5.91,light rain
272,Rancho Grande,BR,2021-07-31 18:07:03,-23.5057,-46.3585,64.56,45,0,11.5,clear sky
273,Whitehorse,CA,2021-07-31 18:07:04,60.7161,-135.0538,69.1,47,9,4.05,clear sky
274,Lamu,KE,2021-07-31 18:07:05,-2.2717,40.902,74.89,83,73,20.02,light rain
275,Celestun,MX,2021-07-31 18:07:05,20.8667,-90.4,89.06,60,35,10.18,scattered clouds
276,Mahon,ES,2021-07-31 18:07:06,39.8885,4.2658,81.16,78,40,5.75,scattered clouds
277,Ouidah,BJ,2021-07-31 18:07:06,6.3631,2.0851,78.19,80,23,10.63,few clouds
278,Ixtapa,MX,2021-07-31 18:07:07,20.7,-105.2,84.22,74,90,2.3,overcast clouds
279,Deputatskiy,RU,2021-07-31 18:07:07,69.3,139.9,44.31,79,96,7.36,overcast clouds
280,Bowen,AU,2021-07-31 18:07:08,-20.0167,148.2333,69.91,85,30,7.27,scattered clouds
281,Las Choapas,MX,2021-07-31 18:07:08,17.9333,-94.0833,86.05,58,66,7.78,broken clouds
282,Mayo,US,2021-07-31 18:07:09,38.8876,-76.5119,84.38,54,78,4.0,broken clouds
283,Beloha,MG,2021-07-31 18:07:09,-25.1667,45.05,66.42,74,0,14.23,clear sky
284,Sitka,US,2021-07-31 18:07:10,57.0531,-135.33,60.69,88,75,4.61,mist
285,Vadinsk,RU,2021-07-31 18:07:10,53.6916,43.0574,71.42,56,38,5.88,scattered clouds
286,Atar,MR,2021-07-31 18:07:10,20.5169,-13.0499,107.65,15,22,15.46,few clouds
287,Lavrentiya,RU,2021-07-31 18:07:11,65.5833,-171.0,43.11,89,100,7.74,light rain
288,Basudebpur,IN,2021-07-31 18:07:11,21.1353,86.7386,81.52,80,99,9.82,overcast clouds
289,Tres Arroyos,AR,2021-07-31 18:07:12,-38.3739,-60.2798,56.34,46,47,11.23,scattered clouds
290,Chara,RU,2021-07-31 18:07:12,56.9064,118.2631,54.88,69,79,2.28,broken clouds
291,Srednekolymsk,RU,2021-07-31 18:07:13,67.45,153.6833,40.59,82,82,14.94,light rain
292,Aksarka,RU,2021-07-31 18:07:13,66.5606,67.7975,47.3,82,34,6.73,scattered clouds
293,Glencoe,ZA,2021-07-31 18:07:13,-28.1783,30.147,54.32,27,0,2.59,clear sky
294,Nioro,GM,2021-07-31 18:07:14,13.35,-15.75,85.08,65,99,7.74,overcast clouds
295,Sovetskiy,RU,2021-07-31 18:07:14,61.3614,63.5842,58.68,73,35,5.53,scattered clouds
296,Curaca,BR,2021-07-31 18:07:15,-8.9903,-39.9094,77.68,60,91,18.34,overcast clouds
297,Qaanaaq,GL,2021-07-31 18:07:15,77.484,-69.3632,42.93,84,57,3.2,broken clouds
298,Marseille,FR,2021-07-31 18:06:55,43.3333,5.5,80.91,42,1,11.01,clear sky
299,Kijang,KR,2021-07-31 18:07:16,35.2442,129.2139,80.06,86,61,1.25,broken clouds
300,Nemuro,JP,2021-07-31 18:07:16,43.3236,145.575,65.19,99,100,13.98,overcast clouds
301,Paamiut,GL,2021-07-31 18:07:17,61.994,-49.6678,46.0,84,86,16.26,overcast clouds
302,Wajir,KE,2021-07-31 18:07:17,1.7471,40.0573,82.02,38,67,14.61,broken clouds
303,Port Lincoln,AU,2021-07-31 18:07:17,-34.7333,135.8667,49.66,78,61,8.97,broken clouds
304,Egvekinot,RU,2021-07-31 18:07:18,66.3167,-179.1667,33.15,73,97,10.25,overcast clouds
305,Abilene,US,2021-07-31 18:05:44,32.4487,-99.7331,99.18,38,1,6.91,clear sky
306,Bintulu,MY,2021-07-31 18:07:19,3.1667,113.0333,79.12,86,29,2.64,scattered clouds
307,Mareeba,AU,2021-07-31 18:07:19,-17.0,145.4333,62.44,96,69,2.89,broken clouds
308,Geraldton,AU,2021-07-31 18:07:19,-28.7667,114.6,61.12,67,75,12.66,broken clouds
309,Palmas,BR,2021-07-31 18:07:20,-10.2128,-48.3603,94.87,31,20,6.91,few clouds
310,La Ronge,CA,2021-07-31 18:07:20,55.1001,-105.2842,71.01,41,0,3.94,clear sky
311,Tual,ID,2021-07-31 18:07:21,-5.6667,132.75,80.87,79,36,13.8,scattered clouds
312,Gilgit,PK,2021-07-31 18:07:21,35.9221,74.3087,82.17,55,88,1.57,overcast clouds
313,Korem,ET,2021-07-31 18:07:21,12.5058,39.5228,59.83,78,94,1.43,light rain
314,Iisalmi,FI,2021-07-31 18:07:22,63.5592,27.1907,66.22,86,28,2.71,light rain
315,Labuhan,ID,2021-07-31 18:07:22,-6.8844,112.2051,76.08,82,63,6.55,broken clouds
316,Kuytun,RU,2021-07-31 18:07:22,54.3419,101.5036,60.67,62,100,5.93,overcast clouds
317,Soe,ID,2021-07-31 18:07:23,-9.8607,124.284,62.31,94,41,3.13,scattered clouds
318,Zachary,US,2021-07-31 18:06:16,30.6485,-91.1565,95.72,75,75,5.75,broken clouds
319,Pombas,CV,2021-07-31 18:07:24,17.1503,-25.0201,74.61,80,94,13.31,overcast clouds
320,Tonj,SS,2021-07-31 18:07:24,7.2737,28.6822,70.38,92,100,2.89,overcast clouds
321,Shenjiamen,CN,2021-07-31 18:07:25,29.9576,122.298,78.96,95,99,11.88,light rain
322,Aswan,EG,2021-07-31 18:07:25,24.0934,32.907,97.29,12,44,8.55,scattered clouds
323,Havre-Saint-Pierre,CA,2021-07-31 18:07:25,50.2334,-63.5986,57.56,94,90,17.27,mist
324,Ulladulla,AU,2021-07-31 18:07:26,-35.35,150.4667,63.88,70,1,6.93,clear sky
325,Shahpura,IN,2021-07-31 18:07:26,27.3833,75.9667,78.13,85,84,2.8,broken clouds
326,Igrim,RU,2021-07-31 18:07:27,63.1906,64.4162,54.09,70,44,5.37,scattered clouds
327,Ucluelet,CA,2021-07-31 18:05:03,48.9329,-125.5528,59.31,72,20,8.34,few clouds
328,Saskylakh,RU,2021-07-31 18:07:27,71.9167,114.0833,65.75,39,0,8.57,clear sky
329,Saryozek,KZ,2021-07-31 18:07:28,44.3583,77.9753,60.44,36,0,3.71,clear sky
330,Gigmoto,PH,2021-07-31 18:07:28,13.7796,124.39,80.92,85,94,8.16,overcast clouds
331,Aasiaat,GL,2021-07-31 18:07:28,68.7098,-52.8699,42.91,83,8,15.46,clear sky
332,Road Town,VG,2021-07-31 18:03:43,18.4167,-64.6167,87.21,77,50,15.19,scattered clouds
333,Salinopolis,BR,2021-07-31 18:07:29,-0.6136,-47.3561,80.82,85,48,10.16,moderate rain
334,Bull Savanna,JM,2021-07-31 18:07:30,17.8868,-77.5902,87.53,59,0,15.28,clear sky
335,Beruwala,LK,2021-07-31 18:07:30,6.4788,79.9828,79.14,86,90,9.24,overcast clouds
336,Bandipur,NP,2021-07-31 18:07:30,27.9333,84.4167,69.44,95,81,1.34,broken clouds
337,Lithgow,AU,2021-07-31 18:07:31,-33.4833,150.15,44.87,82,0,6.93,clear sky
338,Saquena,PE,2021-07-31 18:07:31,-4.6667,-73.5167,88.0,37,16,2.46,few clouds
339,Sterling,US,2021-07-31 18:07:32,39.0062,-77.4286,84.11,49,20,1.01,few clouds
340,Sur,OM,2021-07-31 18:07:32,22.5667,59.5289,91.02,56,72,13.27,broken clouds
341,Korcula,HR,2021-07-31 18:07:33,42.9622,17.1369,82.6,63,0,5.37,clear sky
342,Green,US,2021-07-31 18:07:33,40.9459,-81.4832,76.87,55,40,4.61,scattered clouds
343,Dunmore Town,BS,2021-07-31 18:07:33,25.5,-76.65,83.88,70,17,8.48,few clouds
344,Nanortalik,GL,2021-07-31 18:07:34,60.1432,-45.2371,48.85,79,38,11.83,scattered clouds
345,Coihueco,CL,2021-07-31 18:07:34,-36.6167,-71.8333,54.34,67,0,10.36,clear sky
346,Baghmara,IN,2021-07-31 18:07:35,23.795,86.2085,78.01,87,100,6.82,overcast clouds
347,Chicama,PE,2021-07-31 18:07:35,-7.8447,-79.1469,64.94,58,10,10.31,clear sky
348,Wewak,PG,2021-07-31 18:07:36,-3.5534,143.6268,77.56,87,83,4.0,broken clouds
349,Soria,ES,2021-07-31 18:07:36,41.6667,-2.6667,56.01,68,99,9.33,overcast clouds
350,Libertador General San Martin,AR,2021-07-31 18:07:37,-23.8064,-64.7876,70.97,21,14,3.11,few clouds
351,Ascension,US,2021-07-31 18:07:37,30.2169,-90.9001,96.06,67,75,5.75,broken clouds
352,Yatou,CN,2021-07-31 18:07:37,37.15,122.3833,76.06,95,0,7.67,clear sky
353,Guatire,VE,2021-07-31 18:07:38,10.4762,-66.5427,84.7,80,24,0.4,few clouds
354,Shebunino,RU,2021-07-31 18:07:38,46.4339,141.8603,64.62,90,62,11.5,broken clouds
355,Blonie,PL,2021-07-31 18:07:38,52.1985,20.6171,77.14,80,85,8.12,overcast clouds
356,Portland,US,2021-07-31 18:05:27,45.5234,-122.6762,84.52,54,75,1.99,broken clouds
357,Baldwin,US,2021-07-31 18:07:39,30.7505,-87.7667,96.15,39,36,3.87,scattered clouds
358,Tshikapa,CD,2021-07-31 18:07:39,-6.4167,20.8,81.86,22,76,4.63,broken clouds
359,Uribia,CO,2021-07-31 18:07:40,11.7139,-72.266,92.79,43,1,23.13,clear sky
360,Bosaso,SO,2021-07-31 18:07:40,11.2842,49.1816,87.06,56,97,3.06,overcast clouds
361,Xuchang,CN,2021-07-31 18:07:41,34.0167,113.8167,80.76,81,1,7.14,clear sky
362,Pacifica,US,2021-07-31 18:07:41,37.6138,-122.4869,81.27,79,20,4.0,few clouds
363,Anadyr,RU,2021-07-31 18:07:41,64.75,177.4833,41.0,86,46,4.52,scattered clouds
364,Flinders,AU,2021-07-31 18:07:42,-34.5833,150.8552,64.06,72,38,7.76,scattered clouds
365,Ca Mau,VN,2021-07-31 18:07:42,9.1769,105.15,77.76,91,57,6.06,broken clouds
366,Apastovo,RU,2021-07-31 18:07:43,55.2029,48.5109,73.71,65,52,7.43,broken clouds
367,Sechura,PE,2021-07-31 18:07:43,-5.5569,-80.8222,78.03,56,6,11.05,clear sky
368,Vila Velha,BR,2021-07-31 18:07:43,-20.3297,-40.2925,73.96,66,75,18.41,broken clouds
369,San Carlos Del Zulia,VE,2021-07-31 18:07:44,9.0,-71.9135,95.92,41,5,4.07,clear sky
370,Bada,RU,2021-07-31 18:07:44,51.392,109.8717,53.73,97,8,3.83,clear sky
371,Mikhaylovka,RU,2021-07-31 18:07:45,50.06,43.2379,72.99,72,55,5.41,broken clouds
372,Aguimes,ES,2021-07-31 18:07:45,27.9054,-15.4461,77.67,65,20,33.38,few clouds
373,Pregradnaya,RU,2021-07-31 18:07:45,43.9508,41.1994,63.32,87,38,5.19,scattered clouds
374,Hokitika,NZ,2021-07-31 18:07:46,-42.7167,170.9667,49.73,87,100,4.59,overcast clouds
375,Sao Paulo De Olivenca,BR,2021-07-31 18:07:46,-3.3783,-68.8725,85.93,36,94,3.2,overcast clouds
376,Gonda,IN,2021-07-31 18:07:47,27.1333,81.9333,81.03,86,70,14.43,broken clouds
377,Cabo Rojo,PR,2021-07-31 18:07:47,18.0866,-67.1457,91.26,70,28,8.99,scattered clouds
378,Uray,RU,2021-07-31 18:07:48,60.1247,64.7758,57.92,77,4,6.44,clear sky
379,Dudinka,RU,2021-07-31 18:07:48,69.4058,86.1778,50.5,93,76,13.09,broken clouds
380,Sao Domingos,BR,2021-07-31 18:07:49,-13.3983,-46.3183,89.11,26,25,9.8,scattered clouds
381,Zlobin,HR,2021-07-31 18:07:49,45.2924,14.6541,76.3,58,0,3.44,clear sky
382,Kuvshinovo,RU,2021-07-31 18:07:50,57.0295,34.1725,62.29,79,31,5.68,scattered clouds
383,Santa Maria,BR,2021-07-31 18:04:24,-29.6842,-53.8069,64.08,49,29,3.83,scattered clouds
384,Alyangula,AU,2021-07-31 18:07:50,-13.8483,136.4192,71.47,100,40,1.14,scattered clouds
385,Vasterhaninge,SE,2021-07-31 18:07:51,59.1167,18.1,66.67,58,77,8.16,broken clouds
386,Joensuu,FI,2021-07-31 18:07:51,62.6012,29.7632,66.69,72,0,3.44,clear sky
387,San Jose De Rio Tinto,HN,2021-07-31 18:07:52,14.9333,-85.7,83.77,84,73,2.68,broken clouds
388,Dalvik,IS,2021-07-31 18:07:52,65.9702,-18.5286,61.2,56,62,4.81,broken clouds
389,Vanimo,PG,2021-07-31 18:07:52,-2.6741,141.3028,77.0,89,75,4.47,broken clouds
390,Volgodonsk,RU,2021-07-31 18:07:53,47.5136,42.1514,82.53,31,51,4.23,broken clouds
391,Bambous Virieux,MU,2021-07-31 18:07:53,-20.3428,57.7575,69.22,66,10,16.62,light rain
392,Plettenberg Bay,ZA,2021-07-31 18:07:54,-34.0527,23.3716,60.96,51,51,3.44,broken clouds
393,Vostok,RU,2021-07-31 18:07:54,46.4856,135.8833,62.8,97,28,4.16,scattered clouds
394,Zaranj,AF,2021-07-31 18:07:55,30.9667,61.8833,90.73,10,0,25.37,clear sky
395,Baruun-Urt,MN,2021-07-31 18:07:55,46.6806,113.2792,52.21,83,57,8.86,broken clouds
396,Havoysund,NO,2021-07-31 18:07:56,70.9963,24.6622,45.48,87,100,9.35,overcast clouds
397,Montoro,ES,2021-07-31 18:07:56,38.0241,-4.3834,88.47,19,39,13.8,scattered clouds
398,Florida,US,2021-07-31 18:07:57,28.7505,-82.5001,95.09,71,68,3.0,broken clouds
399,Along,IN,2021-07-31 18:07:57,28.1667,94.7667,74.23,99,61,0.2,broken clouds
400,Callaway,US,2021-07-31 18:07:58,30.153,-85.5699,92.98,71,40,7.0,scattered clouds
401,Khatanga,RU,2021-07-31 18:07:58,71.9667,102.5,68.5,36,16,11.81,few clouds
402,Turbat,PK,2021-07-31 18:07:59,26.0023,63.044,85.53,68,51,5.19,broken clouds
403,Tucuma,BR,2021-07-31 18:07:59,-0.1833,-50.05,82.51,78,28,5.3,light rain
404,Sao Miguel Do Araguaia,BR,2021-07-31 18:07:07,-13.275,-50.1628,96.51,17,58,6.44,broken clouds
405,Peleduy,RU,2021-07-31 18:08:00,59.6289,112.7406,55.74,59,28,4.83,scattered clouds
406,Las Palmas,ES,2021-07-31 18:08:00,28.4204,-14.0131,72.39,78,20,21.85,few clouds
407,Pontes E Lacerda,BR,2021-07-31 18:08:01,-15.2261,-59.3353,91.9,16,11,1.81,few clouds
408,Ola,RU,2021-07-31 18:08:01,59.5833,151.2833,48.79,86,90,2.95,overcast clouds
409,Vestmannaeyjar,IS,2021-07-31 18:08:02,63.4427,-20.2734,53.56,93,98,10.16,overcast clouds
410,Lanzhot,CZ,2021-07-31 18:08:02,48.7244,16.9669,80.89,59,92,3.47,overcast clouds
411,Sal Rei,CV,2021-07-31 18:05:19,16.1833,-22.9167,79.0,73,75,13.8,broken clouds
412,Nizhnetroitskiy,RU,2021-07-31 18:08:03,54.3385,53.6833,67.32,88,96,5.5,overcast clouds
413,Puerto Escondido,MX,2021-07-31 18:08:03,15.85,-97.0667,88.63,66,75,9.22,broken clouds
414,Yanam,IN,2021-07-31 18:08:04,16.7333,82.2167,83.43,66,85,6.71,overcast clouds
415,West Plains,US,2021-07-31 18:08:04,36.7281,-91.8524,94.21,57,40,1.99,scattered clouds
416,Isoka,ZM,2021-07-31 18:08:04,-10.1606,32.6335,60.37,59,22,4.59,few clouds
417,Arman,RU,2021-07-31 18:08:05,59.7,150.1667,48.81,76,69,3.4,broken clouds
418,Razole,IN,2021-07-31 18:08:05,16.4833,81.8333,82.42,71,71,6.69,broken clouds
419,Parrita,CR,2021-07-31 18:08:06,9.5201,-84.3225,98.98,70,22,6.87,few clouds
420,Georgiyevka,KZ,2021-07-31 18:06:13,43.0369,74.7114,73.44,33,0,11.18,clear sky
421,Narsaq,GL,2021-07-31 18:08:06,60.9167,-46.05,66.42,67,64,3.44,broken clouds
422,De-Kastri,RU,2021-07-31 18:08:07,51.4667,140.7833,54.82,78,100,9.8,overcast clouds
423,Huanren,CN,2021-07-31 18:08:07,41.2647,125.3667,70.59,99,81,4.12,broken clouds
424,Waingapu,ID,2021-07-31 18:08:08,-9.6567,120.2641,74.25,79,25,7.25,scattered clouds
425,Clyde River,CA,2021-07-31 18:08:08,70.4692,-68.5914,40.78,81,100,3.44,overcast clouds
426,Hobyo,SO,2021-07-31 18:08:09,5.3505,48.5268,76.89,77,98,25.88,overcast clouds
427,Ujszilvas,HU,2021-07-31 18:08:09,47.2748,19.9248,83.01,48,5,3.29,clear sky
428,Biak,ID,2021-07-31 18:08:10,-0.9131,122.8766,75.24,87,28,5.88,scattered clouds
429,Ewa Beach,US,2021-07-31 18:08:11,21.3156,-158.0072,80.55,63,20,17.0,few clouds
430,Tabas,IR,2021-07-31 18:08:11,33.5959,56.9244,91.8,13,2,8.93,clear sky
431,Ahipara,NZ,2021-07-31 18:08:12,-35.1667,173.1667,52.27,88,70,5.75,broken clouds
432,Babati,TZ,2021-07-31 18:08:12,-4.2167,35.75,64.35,56,100,2.01,overcast clouds
433,Kahului,US,2021-07-31 18:08:13,20.8947,-156.47,80.62,67,20,17.27,few clouds
434,Healesville,AU,2021-07-31 18:08:13,-37.65,145.5167,48.99,99,100,1.01,overcast clouds
435,Palana,RU,2021-07-31 18:08:14,59.1167,159.9667,40.32,70,11,6.02,few clouds
436,Tashla,RU,2021-07-31 18:08:14,51.7716,52.7427,76.12,56,75,5.21,broken clouds
437,Guanica,PR,2021-07-31 18:08:15,17.9716,-66.908,91.51,69,18,15.99,few clouds
438,Elko,US,2021-07-31 18:08:15,41.0002,-115.5012,78.75,62,45,5.99,scattered clouds
439,General Pico,AR,2021-07-31 18:08:16,-35.6566,-63.7568,61.3,32,35,7.76,scattered clouds
440,Shimoda,JP,2021-07-31 18:08:16,34.6667,138.95,76.1,84,20,5.32,few clouds
441,Mamakan,RU,2021-07-31 18:08:16,57.8161,114.0028,54.37,70,15,4.97,few clouds
442,Weligama,LK,2021-07-31 18:08:17,5.9667,80.4167,79.0,86,92,10.92,overcast clouds
443,Weatherford,US,2021-07-31 18:08:17,32.7593,-97.7972,97.81,53,4,5.21,clear sky
444,Gushikawa,JP,2021-07-31 18:08:18,26.3544,127.8686,81.63,92,75,5.75,broken clouds
445,Harlingen,US,2021-07-31 18:05:59,26.1906,-97.6961,95.34,60,20,9.22,few clouds
446,Agadez,NE,2021-07-31 18:04:31,19.75,10.25,97.54,10,0,9.06,clear sky
447,Surt,LY,2021-07-31 18:08:19,31.2089,16.5887,87.21,46,0,9.51,clear sky
448,Monrovia,LR,2021-07-31 18:08:19,6.3005,-10.7969,73.17,84,77,11.99,moderate rain
449,Half Moon Bay,US,2021-07-31 18:08:20,37.4636,-122.4286,81.18,69,20,8.05,few clouds
450,Oriximina,BR,2021-07-31 18:08:20,-1.7656,-55.8661,77.63,87,94,4.92,overcast clouds
451,Zhigansk,RU,2021-07-31 18:08:21,66.7697,123.3711,64.45,42,23,6.46,few clouds
452,Neon Karlovasion,GR,2021-07-31 18:08:21,37.7903,26.7044,96.57,44,0,7.31,clear sky
453,Myitkyina,MM,2021-07-31 18:08:21,25.3833,97.4,73.49,99,100,1.05,overcast clouds
454,Naze,JP,2021-07-31 18:08:22,28.3667,129.4833,78.71,84,100,8.19,overcast clouds
455,Caravelas,BR,2021-07-31 18:08:22,-17.7125,-39.2481,73.17,51,100,12.66,overcast clouds
456,Pochutla,MX,2021-07-31 18:08:23,15.7432,-96.4661,91.81,49,15,6.22,few clouds
457,Miahuatlan,MX,2021-07-31 18:08:23,18.5667,-97.4333,71.65,46,99,11.81,overcast clouds
458,Margate,GB,2021-07-31 18:08:23,51.3813,1.3862,67.91,83,64,12.17,broken clouds
459,Kurmanayevka,RU,2021-07-31 18:08:24,52.5093,52.0675,72.79,64,73,7.27,broken clouds
460,Doha,QA,2021-07-31 18:07:54,25.2867,51.5333,96.78,63,0,4.61,clear sky
461,Yarensk,RU,2021-07-31 18:08:25,62.1675,49.0916,59.38,94,61,0.87,light rain
462,Irving,US,2021-07-31 18:08:09,32.814,-96.9489,100.17,46,20,1.99,few clouds
463,Altagracia De Orituco,VE,2021-07-31 18:08:25,9.8601,-66.3814,82.69,67,26,5.17,scattered clouds
464,Byron Bay,AU,2021-07-31 18:08:26,-28.65,153.6167,60.75,87,4,10.98,clear sky
465,Xingcheng,CN,2021-07-31 18:08:26,40.6167,120.7167,72.3,91,40,9.1,scattered clouds
466,Pontiac,US,2021-07-31 18:07:21,42.6389,-83.2911,79.45,59,75,4.0,smoke
467,Mahajanga,MG,2021-07-31 18:08:27,-15.7167,46.3167,75.79,54,9,19.77,clear sky
468,Kirakira,SB,2021-07-31 18:08:27,-10.4544,161.9205,74.25,84,86,8.28,overcast clouds
469,Mogadishu,SO,2021-07-31 18:08:27,2.0371,45.3438,76.44,79,91,17.63,overcast clouds
470,Jalingo,NG,2021-07-31 18:08:28,8.8833,11.3667,75.49,87,88,3.31,overcast clouds
471,Gardelegen,DE,2021-07-31 18:08:28,52.5252,11.3952,72.09,72,41,12.59,scattered clouds
472,Shkoder,AL,2021-07-31 18:08:07,42.0683,19.5126,91.58,48,0,4.79,clear sky
473,Kupang,ID,2021-07-31 18:08:29,-10.1667,123.5833,75.47,85,40,9.42,scattered clouds
474,Mehamn,NO,2021-07-31 18:08:30,71.0357,27.8492,50.74,82,100,2.21,overcast clouds
475,Ovsyanka,RU,2021-07-31 18:08:30,55.9575,92.5519,54.57,83,2,1.66,clear sky
476,Dostpur,IN,2021-07-31 18:08:31,26.2833,82.4667,79.86,87,96,14.9,overcast clouds
477,Sfantu Gheorghe,RO,2021-07-31 18:05:17,45.8667,25.7833,74.26,78,42,2.82,scattered clouds
478,Balkhash,KZ,2021-07-31 18:08:32,46.844,74.9804,73.45,40,0,2.08,clear sky
479,Constitucion,CL,2021-07-31 18:08:32,-35.3333,-72.4167,58.78,64,100,8.81,overcast clouds
480,Novoagansk,RU,2021-07-31 18:08:32,61.9449,76.6625,47.97,90,16,2.01,few clouds
481,Olafsvik,IS,2021-07-31 18:08:33,64.8945,-23.7142,55.4,91,55,5.61,broken clouds
482,Pangnirtung,CA,2021-07-31 18:08:33,66.1451,-65.7125,58.68,55,100,3.85,overcast clouds
483,San-Pedro,CI,2021-07-31 18:08:34,4.7485,-6.6363,76.44,86,65,9.46,broken clouds
484,Moerai,PF,2021-07-31 18:08:34,-22.4333,-151.3333,70.84,73,51,14.58,light rain
485,Araceli,PH,2021-07-31 18:08:34,10.5529,119.9913,83.12,80,67,10.71,broken clouds
486,Lasa,IT,2021-07-31 18:08:35,46.6166,10.7002,64.02,84,61,4.0,light rain
487,Kropotkin,RU,2021-07-31 18:08:35,45.4375,40.5756,78.62,36,58,5.82,broken clouds
488,Beringovskiy,RU,2021-07-31 18:08:36,63.05,179.3167,42.37,87,98,9.01,overcast clouds
489,Wanning,CN,2021-07-31 18:08:36,18.8003,110.3967,82.09,83,100,10.98,overcast clouds
490,Harnosand,SE,2021-07-31 18:08:36,62.6323,17.9379,66.99,82,87,10.22,overcast clouds
491,Agaro,ET,2021-07-31 18:08:37,7.85,36.65,61.0,99,100,0.72,moderate rain
492,Idah,NG,2021-07-31 18:08:38,7.1065,6.7342,78.1,82,93,4.83,overcast clouds
493,Kloulklubed,PW,2021-07-31 18:08:39,7.0419,134.2556,84.16,72,91,9.57,overcast clouds
494,Yumen,CN,2021-07-31 18:08:40,40.2833,97.2,80.17,18,83,21.25,broken clouds
495,Sisimiut,GL,2021-07-31 18:08:40,66.9395,-53.6735,49.78,72,12,13.98,few clouds
496,Ugoofaaru,MV,2021-07-31 18:08:40,5.6667,73.0,82.71,74,72,12.55,broken clouds
497,Ubatuba,BR,2021-07-31 18:08:41,-23.4339,-45.0711,66.15,61,61,5.82,broken clouds
498,Kaliningrad,RU,2021-07-31 18:08:41,54.7065,20.511,69.85,83,57,4.25,broken clouds
499,Satipo,PE,2021-07-31 18:08:42,-11.2522,-74.6386,83.12,48,70,2.37,broken clouds
500,Lara,AU,2021-07-31 18:08:42,-38.0167,144.4,49.14,96,100,0.0,overcast clouds
501,Hasaki,JP,2021-07-31 18:08:43,35.7333,140.8333,75.6,92,91,10.96,overcast clouds
502,Cairns,AU,2021-07-31 18:08:43,-16.9167,145.7667,67.06,96,78,1.14,broken clouds
503,Xining,CN,2021-07-31 18:08:44,36.6167,101.7667,57.27,72,46,3.02,scattered clouds
504,Guerrero Negro,MX,2021-07-31 18:08:44,27.9769,-114.0611,82.81,51,35,7.63,scattered clouds
505,Arlit,NE,2021-07-31 18:08:44,18.7369,7.3853,90.05,38,20,27.07,few clouds
506,Miri,MY,2021-07-31 18:08:45,4.4148,114.0089,79.02,86,20,2.37,few clouds
507,Rasskazovo,RU,2021-07-31 18:08:45,52.6714,41.9033,72.48,57,47,4.03,scattered clouds
508,Livingston,GB,2021-07-31 18:08:46,55.9029,-3.5226,64.85,88,75,5.75,broken clouds
509,Diapaga,BF,2021-07-31 18:08:46,12.0708,1.7889,76.5,83,90,9.8,light rain
510,Ust-Ilimsk,RU,2021-07-31 18:06:44,58.0006,102.6619,64.87,68,100,4.05,overcast clouds
511,Muscat,OM,2021-07-31 18:07:52,23.6139,58.5922,93.22,54,34,5.32,scattered clouds
512,Krasnoarmeysk,RU,2021-07-31 18:08:47,51.0239,45.6969,71.29,71,84,7.92,broken clouds
513,Talcahuano,CL,2021-07-31 18:08:47,-36.7167,-73.1167,56.88,51,0,11.5,clear sky
514,Luwingu,ZM,2021-07-31 18:08:48,-10.2621,29.9271,62.89,42,0,6.76,clear sky
515,Santa Maria Del Oro,MX,2021-07-31 18:08:48,25.9333,-105.3667,82.53,36,8,6.06,clear sky
516,Muravlenko,RU,2021-07-31 18:08:48,63.7898,74.523,49.89,78,33,6.42,scattered clouds
517,Leh,IN,2021-07-31 18:08:49,34.1667,77.5833,67.14,46,62,5.64,broken clouds
518,Rockport,US,2021-07-31 18:08:49,28.0206,-97.0544,94.23,71,20,3.0,few clouds
519,San Patricio,US,2021-07-31 18:08:50,28.017,-97.5169,95.72,41,17,7.45,few clouds
520,Hollister,US,2021-07-31 18:08:50,36.8525,-121.4016,80.78,68,1,0.0,clear sky
521,Opuwo,NA,2021-07-31 18:08:51,-18.0607,13.84,66.45,21,0,9.42,clear sky
522,Srebrenica,BA,2021-07-31 18:08:51,44.1064,19.2969,75.97,78,80,3.85,broken clouds
523,Sooke,CA,2021-07-31 18:03:56,48.3746,-123.7276,78.44,62,100,3.76,overcast clouds
524,Zyrardow,PL,2021-07-31 18:08:52,52.0488,20.446,76.8,78,89,8.63,overcast clouds
